,area,total,men,women,household,date
3891,福島区,64721,30639,34082,32429,2008-12-01
3892,此花区,64855,31574,33281,28880,2008-12-01
3893,中央区,73474,34210,39264,45461,2008-12-01
3894,大阪市,2652110,1288113,1363997,1291387,2008-12-01
3895,港区,84735,41526,43209,39962,2008-12-01
3896,大正区,71085,34931,36154,30845,2008-12-01
3897,天王寺区,67360,31152,36208,33180,2008-12-01
3898,浪速区,59134,30035,29099,39369,2008-12-01
3899,西区,79737,37698,42039,45688,2008-12-01
3900,生野区,135137,64627,70510,62210,2009-01-01
3901,旭区,93404,44622,48782,43834,2009-01-01
3902,城東区,165079,79015,86064,75116,2009-01-01
3903,鶴見区,110485,53164,57321,44627,2009-01-01
3904,阿倍野区,107046,49425,57621,48841,2009-01-01
3905,住吉区,156696,73710,82986,73381,2009-01-01
3906,東住吉区,132634,62819,69815,60432,2009-01-01
3907,平野区,200377,95404,104973,85801,2009-01-01
3908,西成区,125625,73722,51903,74473,2009-01-01
3909,東成区,79412,37939,41473,37770,2009-01-01
3910,住之江区,127712,61266,66446,55804,2009-01-01
3911,東淀川区,177433,87751,89682,91520,2009-01-01
3912,淀川区,170623,84366,86257,88988,2009-01-01
3913,西淀川区,96993,48054,48939,42625,2009-01-01
3914,北区,106502,51083,55419,61346,2009-01-01
3915,都島区,101709,49221,52488,48899,2009-01-01
3916,福島区,64777,30664,34113,32442,2009-01-01
3917,此花区,64869,31564,33305,28879,2009-01-01
3918,中央区,73629,34305,39324,45553,2009-01-01
3919,大阪市,2652436,1288163,1364273,1291734,2009-01-01
3920,港区,84722,41550,43172,39956,2009-01-01
3921,大正区,70985,34873,36112,30800,2009-01-01
3922,天王寺区,67438,31197,36241,33232,2009-01-01
3923,浪速区,59225,30070,29155,39438,2009-01-01
3924,西区,79924,37752,42172,45767,2009-01-01
3925,生野区,135033,64561,70472,62206,2009-02-01
3926,旭区,93340,44598,48742,43787,2009-02-01
3927,城東区,164998,78996,86002,75026,2009-02-01
3928,鶴見区,110642,53234,57408,44682,2009-02-01
3929,阿倍野区,107019,49394,57625,48834,2009-02-01
3930,住吉区,156592,73660,82932,73346,2009-02-01
3931,東住吉区,132491,62780,69711,60360,2009-02-01
3932,平野区,200443,95435,105008,85767,2009-02-01
3933,西成区,125428,73627,51801,74437,2009-02-01
3934,東成区,79321,37906,41415,37742,2009-02-01
3935,住之江区,127688,61282,66406,55805,2009-02-01
3936,東淀川区,177260,87660,89600,91498,2009-02-01
3937,淀川区,170682,84356,86326,88996,2009-02-01
3938,西淀川区,97026,48049,48977,42674,2009-02-01
3939,北区,106592,51144,55448,61412,2009-02-01
3940,都島区,101682,49202,52480,48925,2009-02-01
3941,福島区,64815,30679,34136,32455,2009-02-01
3942,此花区,64834,31550,33284,28857,2009-02-01
3943,中央区,73758,34408,39350,45554,2009-02-01
3944,大阪市,2651966,1287938,1364028,1291683,2009-02-01
3945,港区,84609,41489,43120,39951,2009-02-01
3946,大正区,70912,34856,36056,30785,2009-02-01
3947,天王寺区,67490,31218,36272,33254,2009-02-01
3948,浪速区,59213,30027,29186,39519,2009-02-01
3949,西区,80098,37827,42271,45811,2009-02-01
3950,生野区,134976,64550,70426,62186,2009-03-01
3951,旭区,93262,44587,48675,43781,2009-03-01
3952,城東区,165044,79034,86010,75050,2009-03-01
3953,鶴見区,110718,53266,57452,44721,2009-03-01
3954,阿倍野区,106980,49365,57615,48810,2009-03-01
3955,住吉区,156548,73634,82914,73370,2009-03-01
3956,東住吉区,132341,62688,69653,60310,2009-03-01
3957,平野区,200459,95440,105019,85785,2009-03-01
3958,西成区,125273,73567,51706,74465,2009-03-01
3959,東成区,79334,37922,41412,37772,2009-03-01
3960,住之江区,127635,61244,66391,55845,2009-03-01
3961,東淀川区,177185,87607,89578,91447,2009-03-01
3962,淀川区,170722,84366,86356,89043,2009-03-01
3963,西淀川区,96938,48016,48922,42671,2009-03-01
3964,北区,106606,51131,55475,61483,2009-03-01
3965,都島区,101638,49168,52470,48929,2009-03-01
3966,福島区,64923,30704,34219,32513,2009-03-01
3967,此花区,64808,31527,33281,28862,2009-03-01
3968,中央区,73889,34499,39390,45623,2009-03-01
3969,大阪市,2651781,1287847,1363934,1292153,2009-03-01
3970,港区,84635,41504,43131,39972,2009-03-01
3971,大正区,70875,34842,36033,30803,2009-03-01
3972,天王寺区,67480,31224,36256,33263,2009-03-01
3973,浪速区,59339,30102,29237,39671,2009-03-01
3974,西区,80173,37860,42313,45778,2009-03-01
3975,生野区,134930,64501,70429,62352,2009-04-01
3976,旭区,93118,44535,48583,43772,2009-04-01
3977,城東区,165484,79204,86280,75387,2009-04-01
3978,鶴見区,110585,53161,57424,44788,2009-04-01
3979,阿倍野区,106792,49221,57571,48841,2009-04-01
3980,住吉区,156292,73437,82855,73396,2009-04-01
3981,東住吉区,132188,62586,69602,60310,2009-04-01
3982,平野区,200203,95249,104954,85807,2009-04-01
3983,西成区,125120,73482,51638,74601,2009-04-01
3984,東成区,79468,37939,41529,37884,2009-04-01
3985,住之江区,127532,61150,66382,55941,2009-04-01
3986,東淀川区,177102,87512,89590,91671,2009-04-01
3987,淀川区,170935,84447,86488,89466,2009-04-01
3988,西淀川区,97019,48048,48971,42899,2009-04-01
3989,北区,106856,51191,55665,61883,2009-04-01
3990,都島区,101670,49134,52536,49063,2009-04-01
3991,福島区,65073,30785,34288,32676,2009-04-01
3992,此花区,64713,31474,33239,28833,2009-04-01
3993,中央区,74525,34833,39692,46138,2009-04-01
3994,大阪市,2652906,1287773,1365133,1296066,2009-04-01
3995,港区,84774,41540,43234,40187,2009-04-01
3996,大正区,70735,34793,35942,30796,2009-04-01
3997,天王寺区,67708,31325,36383,33432,2009-04-01
3998,浪速区,59644,30267,29377,39942,2009-04-01
3999,西区,80440,37959,42481,46001,2009-04-01
4000,生野区,135051,64587,70464,62483,2009-05-01
4001,旭区,93110,44564,48546,43846,2009-05-01
4002,城東区,165692,79328,86364,75532,2009-05-01
4003,鶴見区,110720,53209,57511,44872,2009-05-01
4004,阿倍野区,106949,49281,57668,49008,2009-05-01
4005,住吉区,156397,73494,82903,73516,2009-05-01
4006,東住吉区,132149,62538,69611,60335,2009-05-01
4007,平野区,200215,95267,104948,85895,2009-05-01
4008,西成区,125145,73515,51630,74745,2009-05-01
4009,東成区,79579,38008,41571,38017,2009-05-01
4010,住之江区,127647,61266,66381,56066,2009-05-01
4011,東淀川区,177287,87577,89710,91894,2009-05-01
4012,淀川区,171370,84657,86713,89815,2009-05-01
4013,西淀川区,97161,48148,49013,43081,2009-05-01
4014,北区,107235,51398,55837,62267,2009-05-01
4015,都島区,101916,49293,52623,49262,2009-05-01
4016,福島区,65335,30904,34431,32826,2009-05-01
4017,此花区,64693,31466,33227,28836,2009-05-01
4018,中央区,75331,35253,40078,46625,2009-05-01
4019,大阪市,2657309,1290124,1367185,1300054,2009-05-01
4020,港区,84950,41618,43332,40337,2009-05-01
4021,大正区,70697,34781,35916,30791,2009-05-01
4022,天王寺区,68013,31462,36551,33644,2009-05-01
4023,浪速区,59984,30405,29579,40185,2009-05-01
4024,西区,80683,38105,42578,46176,2009-05-01
4025,生野区,135015,64575,70440,62533,2009-06-01
4026,旭区,93120,44582,48538,43872,2009-06-01
4027,城東区,165818,79404,86414,75553,2009-06-01
4028,鶴見区,110745,53208,57537,44916,2009-06-01
4029,阿倍野区,106933,49265,57668,49054,2009-06-01
4030,住吉区,156440,73489,82951,73544,2009-06-01
4031,東住吉区,132078,62559,69519,60304,2009-06-01
4032,平野区,200265,95296,104969,85936,2009-06-01
4033,西成区,125031,73469,51562,74819,2009-06-01
4034,東成区,79503,37958,41545,38048,2009-06-01
4035,住之江区,127615,61250,66365,56074,2009-06-01
4036,東淀川区,177236,87556,89680,91952,2009-06-01
4037,淀川区,171553,84795,86758,89985,2009-06-01
4038,西淀川区,97223,48167,49056,43130,2009-06-01
4039,北区,107440,51490,55950,62465,2009-06-01
4040,都島区,102007,49291,52716,49333,2009-06-01
4041,福島区,65508,31012,34496,32962,2009-06-01
4042,此花区,64712,31478,33234,28872,2009-06-01
4043,中央区,75497,35327,40170,46820,2009-06-01
4044,大阪市,2658415,1290783,1367632,1301616,2009-06-01
4045,港区,84899,41638,43261,40300,2009-06-01
4046,大正区,70662,34762,35900,30795,2009-06-01
4047,天王寺区,68179,31540,36639,33757,2009-06-01
4048,浪速区,60166,30522,29644,40386,2009-06-01
4049,西区,80770,38150,42620,46206,2009-06-01
4050,東成区,79493,37957,41536,38062,2009-07-01
4051,生野区,134917,64549,70368,62575,2009-07-01
4052,旭区,93159,44618,48541,43907,2009-07-01
4053,城東区,165734,79389,86345,75572,2009-07-01
4054,鶴見区,110841,53252,57589,44946,2009-07-01
4055,住之江区,127633,61259,66374,56136,2009-07-01
4056,住吉区,156391,73521,82870,73595,2009-07-01
4057,東住吉区,131998,62530,69468,60293,2009-07-01
4058,平野区,200310,95318,104992,86012,2009-07-01
4059,東淀川区,177225,87549,89676,91944,2009-07-01
4060,阿倍野区,106887,49249,57638,49089,2009-07-01
4061,淀川区,171627,84820,86807,90071,2009-07-01
4062,西成区,124957,73486,51471,74950,2009-07-01
4063,浪速区,60053,30466,29587,40439,2009-07-01
4064,大阪市,2658800,1291192,1367608,1302898,2009-07-01
4065,北区,107574,51547,56027,62610,2009-07-01
4066,都島区,102096,49298,52798,49427,2009-07-01
4067,福島区,65608,31072,34536,33037,2009-07-01
4068,此花区,64664,31439,33225,28857,2009-07-01
4069,西淀川区,97245,48174,49071,43148,2009-07-01
4070,西区,80959,38308,42651,46264,2009-07-01
4071,港区,84869,41642,43227,40320,2009-07-01
4072,大正区,70554,34700,35854,30775,2009-07-01
4073,天王寺区,68276,31570,36706,33801,2009-07-01
4074,中央区,75730,35479,40251,47068,2009-07-01
4075,生野区,134916,64593,70323,62625,2009-08-01
4076,旭区,93082,44609,48473,43898,2009-08-01
4077,城東区,165708,79371,86337,75566,2009-08-01
4078,鶴見区,110877,53265,57612,44979,2009-08-01
4079,阿倍野区,106737,49189,57548,49028,2009-08-01
4080,住吉区,156337,73507,82830,73596,2009-08-01
4081,東住吉区,131904,62485,69419,60295,2009-08-01
4082,平野区,200276,95297,104979,86074,2009-08-01
4083,西成区,124837,73457,51380,74990,2009-08-01
4084,東成区,79510,37965,41545,38118,2009-08-01
4085,住之江区,127601,61243,66358,56152,2009-08-01
4086,東淀川区,177156,87512,89644,91921,2009-08-01
4087,淀川区,171765,84885,86880,90203,2009-08-01
4088,西淀川区,97297,48210,49087,43193,2009-08-01
4089,北区,107630,51584,56046,62731,2009-08-01
4090,都島区,102109,49305,52804,49458,2009-08-01
4091,福島区,65698,31104,34594,33121,2009-08-01
4092,此花区,64776,31509,33267,28926,2009-08-01
4093,中央区,75909,35583,40326,47183,2009-08-01
4094,大阪市,2659120,1291587,1367533,1303921,2009-08-01
4095,港区,84864,41641,43223,40326,2009-08-01
4096,大正区,70515,34686,35829,30774,2009-08-01
4097,天王寺区,68393,31651,36742,33868,2009-08-01
4098,浪速区,60139,30556,29583,40589,2009-08-01
4099,西区,81084,38380,42704,46307,2009-08-01
4100,生野区,134868,64590,70278,62677,2009-09-01
4101,旭区,93067,44590,48477,43897,2009-09-01
4102,城東区,165655,79367,86288,75563,2009-09-01
4103,鶴見区,110861,53267,57594,44997,2009-09-01
4104,阿倍野区,106624,49147,57477,48988,2009-09-01
4105,住吉区,156401,73541,82860,73612,2009-09-01
4106,東住吉区,131867,62471,69396,60282,2009-09-01
4107,平野区,200294,95281,105013,86126,2009-09-01
4108,西成区,124659,73360,51299,75019,2009-09-01
4109,東成区,79646,38065,41581,38216,2009-09-01
4110,住之江区,127570,61224,66346,56205,2009-09-01
4111,東淀川区,177047,87428,89619,91858,2009-09-01
4112,淀川区,171874,85012,86862,90338,2009-09-01
4113,西淀川区,97413,48278,49135,43279,2009-09-01
4114,北区,107814,51659,56155,62871,2009-09-01
4115,都島区,102064,49294,52770,49477,2009-09-01
4116,福島区,65819,31171,34648,33209,2009-09-01
4117,此花区,64906,31596,33310,28982,2009-09-01
4118,中央区,75999,35616,40383,47277,2009-09-01
4119,大阪市,2659693,1292007,1367686,1305002,2009-09-01
4120,港区,84904,41652,43252,40391,2009-09-01
4121,大正区,70469,34675,35794,30758,2009-09-01
4122,天王寺区,68481,31670,36811,33931,2009-09-01
4123,浪速区,60176,30606,29570,40699,2009-09-01
4124,西区,81215,38447,42768,46350,2009-09-01
4125,生野区,134710,64502,70208,62649,2009-10-01
4126,旭区,93023,44571,48452,43883,2009-10-01
4127,城東区,165640,79359,86281,75563,2009-10-01
4128,鶴見区,110899,53275,57624,45030,2009-10-01
4129,阿倍野区,106590,49132,57458,48961,2009-10-01
4130,住吉区,156301,73465,82836,73622,2009-10-01
4131,東住吉区,131720,62386,69334,60247,2009-10-01
4132,平野区,200214,95234,104980,86115,2009-10-01
4133,西成区,124485,73262,51223,75032,2009-10-01
4134,東成区,79674,38091,41583,38272,2009-10-01
4135,住之江区,127529,61221,66308,56231,2009-10-01
4136,東淀川区,177003,87384,89619,91831,2009-10-01
4137,淀川区,171864,85024,86840,90346,2009-10-01
4138,西淀川区,97391,48275,49116,43303,2009-10-01
4139,北区,107935,51688,56247,62972,2009-10-01
4140,都島区,102101,49312,52789,49500,2009-10-01
4141,福島区,65879,31192,34687,33251,2009-10-01
4142,此花区,64967,31629,33338,29033,2009-10-01
4143,中央区,76120,35657,40463,47344,2009-10-01
4144,大阪市,2659796,1291950,1367846,1305639,2009-10-01
4145,港区,85012,41706,43306,40445,2009-10-01
4146,大正区,70436,34655,35781,30756,2009-10-01
4147,天王寺区,68801,31819,36982,34090,2009-10-01
4148,浪速区,60256,30659,29597,40789,2009-10-01
4149,西区,81246,38452,42794,46374,2009-10-01
4150,東成区,79787,38150,41637,38352,2009-11-01
4151,生野区,134713,64507,70206,62681,2009-11-01
4152,旭区,92935,44519,48416,43860,2009-11-01
4153,城東区,165562,79320,86242,75515,2009-11-01
4154,鶴見区,110977,53303,57674,45060,2009-11-01
4155,住之江区,127558,61256,66302,56268,2009-11-01
4156,住吉区,156267,73486,82781,73648,2009-11-01
4157,東住吉区,131668,62384,69284,60245,2009-11-01
4158,平野区,200264,95272,104992,86124,2009-11-01
4159,東淀川区,176879,87295,89584,91730,2009-11-01
4160,阿倍野区,106544,49101,57443,48983,2009-11-01
4161,淀川区,171951,85111,86840,90460,2009-11-01
4162,西成区,124344,73199,51145,75049,2009-11-01
4163,浪速区,60419,30739,29680,40876,2009-11-01
4164,大阪市,2661153,1292769,1368384,1306796,2009-11-01
4165,北区,108205,51809,56396,63197,2009-11-01
4166,都島区,102109,49333,52776,49518,2009-11-01
4167,福島区,65893,31196,34697,33290,2009-11-01
4168,此花区,65439,31907,33532,29303,2009-11-01
4169,西淀川区,97494,48317,49177,43382,2009-11-01
4170,西区,81461,38561,42900,46433,2009-11-01
4171,港区,85078,41745,43333,40500,2009-11-01
4172,大正区,70378,34625,35753,30762,2009-11-01
4173,天王寺区,68928,31878,37050,34138,2009-11-01
4174,中央区,76300,35756,40544,47422,2009-11-01
4175,生野区,134631,64491,70140,62672,2009-12-01
4176,旭区,92878,44476,48402,43828,2009-12-01
4177,城東区,165697,79393,86304,75585,2009-12-01
4178,鶴見区,110989,53313,57676,45071,2009-12-01
4179,阿倍野区,106523,49092,57431,48972,2009-12-01
4180,住吉区,156269,73570,82699,73692,2009-12-01
4181,東住吉区,131613,62359,69254,60255,2009-12-01
4182,平野区,200261,95269,104992,86179,2009-12-01
4183,西成区,124109,73046,51063,75030,2009-12-01
4184,東成区,79823,38191,41632,38386,2009-12-01
4185,住之江区,127498,61219,66279,56291,2009-12-01
4186,東淀川区,176866,87285,89581,91703,2009-12-01
4187,淀川区,171878,85089,86789,90423,2009-12-01
4188,西淀川区,97530,48329,49201,43426,2009-12-01
4189,北区,108342,51870,56472,63347,2009-12-01
4190,都島区,102052,49302,52750,49505,2009-12-01
4191,福島区,65938,31219,34719,33340,2009-12-01
4192,此花区,65484,31923,33561,29324,2009-12-01
4193,中央区,76397,35819,40578,47494,2009-12-01
4194,大阪市,2661183,1292779,1368404,1307331,2009-12-01
4195,港区,85069,41756,43313,40503,2009-12-01
4196,大正区,70266,34549,35717,30720,2009-12-01
4197,天王寺区,69062,31926,37136,34202,2009-12-01
4198,浪速区,60482,30723,29759,40966,2009-12-01
4199,西区,81526,38570,42956,46417,2009-12-01
4200,東成区,79871,38214,41657,38403,2010-01-01
4201,生野区,134605,64487,70118,62701,2010-01-01
4202,旭区,92759,44436,48323,43798,2010-01-01
4203,城東区,165737,79446,86291,75602,2010-01-01
4204,鶴見区,111006,53327,57679,45055,2010-01-01
4205,住之江区,127482,61220,66262,56295,2010-01-01
4206,住吉区,156180,73557,82623,73692,2010-01-01
4207,東住吉区,131486,62304,69182,60183,2010-01-01
4208,平野区,200295,95257,105038,86230,2010-01-01
4209,東淀川区,176714,87177,89537,91613,2010-01-01
4210,阿倍野区,106531,49079,57452,49004,2010-01-01
4211,淀川区,172046,85194,86852,90461,2010-01-01
4212,西成区,123822,72836,50986,74884,2010-01-01
4213,浪速区,60628,30781,29847,41114,2010-01-01
4214,大阪市,2661391,1292864,1368527,1307647,2010-01-01
4215,北区,108382,51900,56482,63350,2010-01-01
4216,都島区,102097,49334,52763,49532,2010-01-01
4217,福島区,66111,31304,34807,33424,2010-01-01
4218,此花区,65426,31883,33543,29322,2010-01-01
4219,西淀川区,97554,48341,49213,43438,2010-01-01
4220,西区,81612,38593,43019,46404,2010-01-01
4221,港区,85091,41792,43299,40542,2010-01-01
4222,大正区,70223,34523,35700,30710,2010-01-01
4223,天王寺区,69212,31991,37221,34275,2010-01-01
4224,中央区,76521,35888,40633,47615,2010-01-01
4225,東成区,79852,38187,41665,38387,2010-02-01
4226,生野区,134495,64439,70056,62637,2010-02-01
4227,旭区,92684,44391,48293,43768,2010-02-01
4228,城東区,165760,79464,86296,75625,2010-02-01
4229,鶴見区,111040,53303,57737,45059,2010-02-01
4230,住之江区,127430,61178,66252,56292,2010-02-01
4231,住吉区,156026,73507,82519,73664,2010-02-01
4232,東住吉区,131319,62245,69074,60124,2010-02-01
4233,平野区,200250,95245,105005,86196,2010-02-01
4234,東淀川区,176663,87115,89548,91600,2010-02-01
4235,阿倍野区,106541,49079,57462,49017,2010-02-01
4236,淀川区,172002,85098,86904,90429,2010-02-01
4237,西成区,123530,72679,50851,74760,2010-02-01
4238,浪速区,60673,30785,29888,41177,2010-02-01
4239,大阪市,2660934,1292464,1368470,1307542,2010-02-01
4240,北区,108458,51908,56550,63335,2010-02-01
4241,都島区,102238,49395,52843,49584,2010-02-01
4242,福島区,66200,31341,34859,33495,2010-02-01
4243,此花区,65392,31870,33522,29292,2010-02-01
4244,西淀川区,97560,48338,49222,43465,2010-02-01
4245,西区,81659,38637,43022,46384,2010-02-01
4246,港区,85069,41778,43291,40553,2010-02-01
4247,大正区,70116,34460,35656,30686,2010-02-01
4248,天王寺区,69307,32050,37257,34302,2010-02-01
4249,中央区,76670,35972,40698,47711,2010-02-01
